"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"117572","jgi|Aurli1|43897|fgenesh1_kg.6_#_113_#_isotig05060","AstE_AspA","PF04952.16",0.000000000000000000000000000000026,117.2,28,125,2,95,291
"117573","jgi|Aurli1|43897|fgenesh1_kg.6_#_113_#_isotig05060","AstE_AspA","PF04952.16",0.000000000000000000000000000000026,117.2,153,263,97,214,291
"117595","jgi|Aurli1|139981|estExt_fgenesh1_kg.C_120040","AstE_AspA","PF04952.16",0.00000000000000001,69.3,137,331,3,183,291
"117617","jgi|Aurli1|138177|estExt_fgenesh1_kg.C_60027","AstE_AspA","PF04952.16",0.0000017,32.6,435,528,3,106,291
"117620","jgi|Aurli1|144196|estExt_Genemark1.C_2_t10317","AstE_AspA","PF04952.16",0.0000072,30.5,379,621,2,213,291
"117982","jgi|Aurli1|37046|fgenesh1_pg.15_#_166","ATG27","PF09451.12",0.00000000000003,58.6,63,228,119,247,262
"119036","jgi|Aurli1|140607|estExt_fgenesh1_kg.C_140197","ATP-gua_Ptrans","PF00217.21",0.0000000000000000000000000000000000000000000000000000000000068,207.3,201,422,2,213,213
"119039","jgi|Aurli1|42973|fgenesh1_kg.3_#_231_#_isotig05435","ATP-gua_Ptrans","PF00217.21",0.000000000000000000000000000000000000000000000000000000000024,205.5,253,442,28,212,213
"119055","jgi|Aurli1|45810|fgenesh1_kg.12_#_175_#_isotig10864","ATP-gua_Ptrans","PF00217.21",0.0000000000000000000000000000000000000000000000000004,181.9,5,176,44,213,213
"119197","jgi|Aurli1|141892|estExt_fgenesh1_kg.C_210078","ATP-sulfurylase","PF01747.19",0.0000000000000000000000000000000000000000000000000000097,187.2,202,421,5,210,211
"120692","jgi|Aurli1|6367|gm1.6367_g","ATP_bind_3","PF01171.22",0.0000000000000000000000000001,105.3,251,443,3,172,184
"120755","jgi|Aurli1|44616|fgenesh1_kg.8_#_210_#_isotig02301","ATP_bind_3","PF01171.22",0.00000000000034,54.7,812,976,2,164,184
"121106","jgi|Aurli1|1193|gm1.1193_g","Avl9","PF09794.11",0.0000000000000000024,71,6,149,1,158,378
"121107","jgi|Aurli1|1193|gm1.1193_g","Avl9","PF09794.11",0.0000000000000000024,71,389,487,267,377,378
"122331","jgi|Aurli1|58876|gw1.23.180.1","Bact_lectin","PF18483.3",0.0000000000000000021,72.1,2,223,21,182,193
"122332","jgi|Aurli1|114689|fgenesh1_pm.3_#_42","Bact_lectin","PF18483.3",0.000000000000000004,71.2,92,326,19,188,193
"122366","jgi|Aurli1|140700|estExt_fgenesh1_kg.C_150092","Bact_lectin","PF18483.3",0.0000000000037,51.7,70,251,19,184,193
"122382","jgi|Aurli1|52840|gw1.9.179.1","Bact_lectin","PF18483.3",0.0000000019,42.9,1,72,29,97,193
"122397","jgi|Aurli1|32002|fgenesh1_pg.5_#_353","Bact_lectin","PF18483.3",0.00000024,36,1685,1905,9,191,193
"122419","jgi|Aurli1|40308|fgenesh1_pg.26_#_55","Bact_lectin","PF18483.3",0.0002,26.5,436,600,36,182,193
"122706","jgi|Aurli1|7690|gm1.7690_g","Bac_rhodopsin","PF01036.20",0.000002,32.6,38,259,7,216,223
"122708","jgi|Aurli1|143491|estExt_Genemark1.C_1_t20010","Bac_rhodopsin","PF01036.20",0.00034,25.3,31,241,13,215,223
"123627","jgi|Aurli1|10899|gm1.10899_g","BCAS2","PF05700.13",0.0000000000000000000000015,91.9,4,210,2,190,206
"123640","jgi|Aurli1|45754|fgenesh1_kg.12_#_119_#_isotig02235","BCAS3","PF12490.10",0.0000000012,43.1,757,956,2,212,240
"123684","jgi|Aurli1|45516|fgenesh1_kg.11_#_175_#_isotig02692","BCCT","PF02028.19",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014,464.2,63,453,3,367,485
"123685","jgi|Aurli1|45516|fgenesh1_kg.11_#_175_#_isotig02692","BCCT","PF02028.19",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014,464.2,522,628,384,484,485
"123698","jgi|Aurli1|42376|fgenesh1_kg.2_#_104_#_isotig02512","BCCT","PF02028.19",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004,442.9,78,465,2,363,485
"123699","jgi|Aurli1|42376|fgenesh1_kg.2_#_104_#_isotig02512","BCCT","PF02028.19",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004,442.9,537,641,383,483,485
"123700","jgi|Aurli1|42377|fgenesh1_kg.2_#_105_#_isotig02982","BCCT","PF02028.19",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045,442.8,40,428,6,368,485
"123701","jgi|Aurli1|42377|fgenesh1_kg.2_#_105_#_isotig02982","BCCT","PF02028.19",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045,442.8,507,601,390,481,485
"123706","jgi|Aurli1|101653|estExt_Genewise1Plus.C_2_t10243","BCCT","PF02028.19",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048,436.1,22,414,3,365,485
"123707","jgi|Aurli1|101653|estExt_Genewise1Plus.C_2_t10243","BCCT","PF02028.19",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048,436.1,484,589,383,482,485
"126751","jgi|Aurli1|11757|gm1.11757_g","Biotin_lipoyl","PF00364.24",0.000000000000000000000000000000000005,127.4,21,93,2,73,73
"126752","jgi|Aurli1|11757|gm1.11757_g","Biotin_lipoyl","PF00364.24",0.000000000000000000000000000000000005,127.4,131,203,2,73,73
"126880","jgi|Aurli1|137356|estExt_fgenesh1_kg.C_30216","Biotin_lipoyl","PF00364.24",0.000000000000000048,66.5,88,155,5,71,73
"126899","jgi|Aurli1|141547|estExt_fgenesh1_kg.C_190104","Biotin_lipoyl","PF00364.24",0.000000000000000098,65.5,45,116,3,72,73
"126937","jgi|Aurli1|138805|estExt_fgenesh1_kg.C_80056","Biotin_lipoyl","PF00364.24",0.00000000000000036,63.7,690,754,3,72,73
"126950","jgi|Aurli1|140531|estExt_fgenesh1_kg.C_140119","Biotin_lipoyl","PF00364.24",0.00000000000000062,63,649,711,5,72,73
"126953","jgi|Aurli1|139391|estExt_fgenesh1_kg.C_100060","Biotin_lipoyl","PF00364.24",0.00000000000000073,62.7,45,115,2,70,73
"127052","jgi|Aurli1|81340|e_gw1.17.287.1","Biotin_lipoyl","PF00364.24",0.000000000000038,57.3,14,87,3,73,73
"127061","jgi|Aurli1|91103|estExt_Genewise1.C_6_t20253","Biotin_lipoyl","PF00364.24",0.000000000000047,57,1082,1147,3,73,73
"127112","jgi|Aurli1|79341|e_gw1.13.383.1","Biotin_lipoyl","PF00364.24",0.00000000000028,54.5,1,66,3,67,73
"127197","jgi|Aurli1|137837|estExt_fgenesh1_kg.C_50033","Biotin_lipoyl","PF00364.24",0.00000000039,44.4,131,200,3,73,73
"127201","jgi|Aurli1|33431|fgenesh1_pg.7_#_552","Biotin_lipoyl","PF00364.24",0.00000000057,43.9,503,566,5,73,73
"127207","jgi|Aurli1|63582|gw1.10.632.1","Biotin_lipoyl","PF00364.24",0.000000001,43,654,719,2,73,73
"127540","jgi|Aurli1|2597|gm1.2597_g","BLUF","PF04940.14",0.0000000000000000000073,79.1,3,100,1,91,92
"127541","jgi|Aurli1|36413|fgenesh1_pg.13_#_327","BLUF","PF04940.14",0.000000000000000000069,76,7,85,15,91,92
"133093","jgi|Aurli1|7035|gm1.7035_g","C1_1","PF00130.24",0.000000000000000000000049,85.7,79,130,1,52,53
"133094","jgi|Aurli1|7035|gm1.7035_g","C1_1","PF00130.24",0.000000000000000000000049,85.7,147,193,1,47,53
"133117","jgi|Aurli1|8686|gm1.8686_g","C1_1","PF00130.24",0.0000000000011,52.5,24,101,1,51,53
"133118","jgi|Aurli1|8686|gm1.8686_g","C1_1","PF00130.24",0.0000000000011,52.5,105,154,1,49,53
"135640","jgi|Aurli1|137853|estExt_fgenesh1_kg.C_50049","CAF1C_H4-bd","PF12265.10",0.00000000000000000000000033,93.2,26,96,1,69,69
"135672","jgi|Aurli1|45175|fgenesh1_kg.10_#_162_#_isotig03904","CAF1C_H4-bd","PF12265.10",0.00000000000055,54,110,178,1,69,69
"135692","jgi|Aurli1|85801|e_gw1.31.7.1","CAF1C_H4-bd","PF12265.10",0.000000000059,47.5,16,82,1,68,69
"135707","jgi|Aurli1|52700|gw1.1.384.1","CAF1C_H4-bd","PF12265.10",0.0000046,31.8,1,51,6,53,69
"136282","jgi|Aurli1|83025|e_gw1.20.354.1","CAMSAP_CH","PF11971.10",0.00000000000000046,63.4,16,90,2,78,85
"136302","jgi|Aurli1|45310|fgenesh1_kg.10_#_297_#_isotig02884","CAMSAP_CH","PF11971.10",0.000000000089,46.4,137,208,4,82,85
"136308","jgi|Aurli1|78174|e_gw1.11.351.1","CAMSAP_CH","PF11971.10",0.0000000012,42.8,24,81,7,66,85
"136341","jgi|Aurli1|61684|gw1.19.330.1","CAMSAP_CH","PF11971.10",0.0000024,32.2,18,74,5,63,85
"136358","jgi|Aurli1|63978|gw1.7.701.1","CAMSAP_CH","PF11971.10",0.00049,24.8,22,86,14,81,85
"137682","jgi|Aurli1|142749|estExt_fgenesh1_kg.C_290062","Carn_acyltransf","PF00755.22",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015,550.3,44,610,1,530,531
"137687","jgi|Aurli1|138285|estExt_fgenesh1_kg.C_60140","Carn_acyltransf","PF00755.22",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013,547.2,51,656,1,529,531
"137703","jgi|Aurli1|142206|estExt_fgenesh1_kg.C_230069","Carn_acyltransf","PF00755.22",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,537.7,79,651,1,530,531
"137710","jgi|Aurli1|43961|fgenesh1_kg.6_#_177_#_isotig02684","Carn_acyltransf","PF00755.22",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022,526.6,186,840,1,530,531
"137736","jgi|Aurli1|102422|estExt_Genewise1Plus.C_3_t10093","Carn_acyltransf","PF00755.22",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052,479.2,17,602,1,530,531
"137751","jgi|Aurli1|54370|gw1.3.264.1","Carn_acyltransf","PF00755.22",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014,398.5,1,503,57,531,531
"138586","jgi|Aurli1|84578|e_gw1.24.129.1","Cation_ATPase_C","PF00689.23",0.0000000000000000000000000000000000000000000003,162.5,812,1021,1,182,182
"138588","jgi|Aurli1|43451|fgenesh1_kg.5_#_19_#_isotig02143","Cation_ATPase_C","PF00689.23",0.00000000000000000000000000000000000000000000042,162,795,1037,2,182,182
"138762","jgi|Aurli1|139769|estExt_fgenesh1_kg.C_110120","Cation_ATPase_C","PF00689.23",0.000000000000000000000000000000000032,126.5,987,1173,2,178,182
"138822","jgi|Aurli1|104882|estExt_Genewise1Plus.C_7_t10208","Cation_ATPase_C","PF00689.23",0.0000000000000000000000000000098,108.7,761,933,1,182,182
"138890","jgi|Aurli1|43451|fgenesh1_kg.5_#_19_#_isotig02143","Cation_ATPase_N","PF00690.28",0.000000000000000000042,76.2,8,75,2,69,69
"138891","jgi|Aurli1|104882|estExt_Genewise1Plus.C_7_t10208","Cation_ATPase_N","PF00690.28",0.000000000000000000043,76.2,22,90,1,69,69
"138934","jgi|Aurli1|84578|e_gw1.24.129.1","Cation_ATPase_N","PF00690.28",0.0000000000000013,61.8,25,90,4,69,69
"138935","jgi|Aurli1|83660|e_gw1.22.29.1","Cation_ATPase_N","PF00690.28",0.0000000000000013,61.8,14,78,3,69,69
"139190","jgi|Aurli1|139769|estExt_fgenesh1_kg.C_110120","Cation_ATPase_N","PF00690.28",0.00000016,35.9,82,147,6,69,69
"139251","jgi|Aurli1|82174|e_gw1.18.272.1","Cation_efflux","PF01545.23",0.0000000000000000000000000000000000000000000000047,168.6,10,216,2,199,199
"139252","jgi|Aurli1|43916|fgenesh1_kg.6_#_132_#_isotig04450","Cation_efflux","PF01545.23",0.000000000000000000000000000000000000000000000015,167,115,310,3,198,199
"139276","jgi|Aurli1|140473|estExt_fgenesh1_kg.C_140058","Cation_efflux","PF01545.23",0.0000000000000000000000000000000000000000000018,160.2,74,374,2,199,199
"139337","jgi|Aurli1|53236|gw1.12.142.1","Cation_efflux","PF01545.23",0.000000000000000000000000000000000000024,136.9,5,204,2,199,199
"139376","jgi|Aurli1|74334|e_gw1.6.766.1","Cation_efflux","PF01545.23",0.00000000000000000000000000022,104.5,81,285,3,194,199
"139429","jgi|Aurli1|46252|fgenesh1_kg.14_#_116_#_isotig01164","Cation_efflux","PF01545.23",0.0000000000000000000000072,89.7,292,491,3,198,199
"139463","jgi|Aurli1|12147|gm1.12147_g","Cation_efflux","PF01545.23",0.0000000000000000094,69.7,113,377,3,192,199
"139464","jgi|Aurli1|48352|fgenesh1_kg.26_#_44_#_isotig06926","Cation_efflux","PF01545.23",0.000000000000000014,69.2,63,275,4,191,199
"139467","jgi|Aurli1|66967|gw1.26.169.1","Cation_efflux","PF01545.23",0.000000000000000038,67.8,7,209,5,192,199
"139472","jgi|Aurli1|28415|fgenesh1_pg.1_#_72","Cation_efflux","PF01545.23",0.00000000000000032,64.7,63,330,2,194,199
"139487","jgi|Aurli1|116900|fgenesh1_pm.9_#_320","Cation_efflux","PF01545.23",0.000000000000048,57.6,29,236,8,191,199
"139490","jgi|Aurli1|84952|e_gw1.26.105.1","Cation_efflux","PF01545.23",0.00000000000033,54.9,4,211,1,191,199
"139494","jgi|Aurli1|135254|estExt_fgenesh1_pg.C_260070","Cation_efflux","PF01545.23",0.00000000000098,53.4,75,273,9,191,199
"139504","jgi|Aurli1|136203|estExt_fgenesh1_kg.C_1_t10186","Cation_efflux","PF01545.23",0.000000000024,48.8,51,172,3,129,199
"139535","jgi|Aurli1|114622|fgenesh1_pm.2_#_445","Cation_efflux","PF01545.23",0.00000054,34.6,77,259,2,192,199
"139544","jgi|Aurli1|66828|gw1.17.482.1","Cation_efflux","PF01545.23",0.000057,28,14,190,2,185,199
"141752","jgi|Aurli1|48373|fgenesh1_kg.26_#_65_#_isotig04662","CBS","PF00571.30",0.000000000000000000000016,87.9,15,66,5,55,57
"141753","jgi|Aurli1|48373|fgenesh1_kg.26_#_65_#_isotig04662","CBS","PF00571.30",0.000000000000000000000016,87.9,126,169,11,55,57
"141754","jgi|Aurli1|48373|fgenesh1_kg.26_#_65_#_isotig04662","CBS","PF00571.30",0.000000000000000000000016,87.9,200,247,7,53,57
"141755","jgi|Aurli1|48373|fgenesh1_kg.26_#_65_#_isotig04662","CBS","PF00571.30",0.000000000000000000000016,87.9,318,366,8,56,57
"141778","jgi|Aurli1|45208|fgenesh1_kg.10_#_195_#_isotig03052","CBS","PF00571.30",0.000000000000000000000055,86.2,120,173,7,56,57
"141779","jgi|Aurli1|45208|fgenesh1_kg.10_#_195_#_isotig03052","CBS","PF00571.30",0.000000000000000000000055,86.2,184,223,1,37,57
"141780","jgi|Aurli1|45208|fgenesh1_kg.10_#_195_#_isotig03052","CBS","PF00571.30",0.000000000000000000000055,86.2,397,433,1,37,57
"141979","jgi|Aurli1|119464|fgenesh1_pm.21_#_35","CBS","PF00571.30",0.000000000000000047,67.2,45,90,6,52,57
"141980","jgi|Aurli1|119464|fgenesh1_pm.21_#_35","CBS","PF00571.30",0.000000000000000047,67.2,292,348,1,55,57
"142005","jgi|Aurli1|43000|fgenesh1_kg.3_#_258_#_isotig04793","CBS","PF00571.30",0.0000000000000002,65.1,121,168,6,51,57
"142006","jgi|Aurli1|43000|fgenesh1_kg.3_#_258_#_isotig04793","CBS","PF00571.30",0.0000000000000002,65.1,181,232,4,53,57
"142020","jgi|Aurli1|68435|e_gw1.1.1887.1","CBS","PF00571.30",0.0000000000000004,64.2,203,249,9,55,57
"142021","jgi|Aurli1|68435|e_gw1.1.1887.1","CBS","PF00571.30",0.0000000000000004,64.2,282,330,8,56,57
"142061","jgi|Aurli1|44543|fgenesh1_kg.8_#_137_#_isotig07920","CBS","PF00571.30",0.0000000000000062,60.4,66,110,11,56,57
"142062","jgi|Aurli1|44543|fgenesh1_kg.8_#_137_#_isotig07920","CBS","PF00571.30",0.0000000000000062,60.4,122,178,2,56,57
"142063","jgi|Aurli1|51033|gw1.9.95.1","CBS","PF00571.30",0.0000000000000068,60.2,2,56,4,56,57
"142064","jgi|Aurli1|51033|gw1.9.95.1","CBS","PF00571.30",0.0000000000000068,60.2,79,124,7,51,57
"142118","jgi|Aurli1|65244|gw1.15.549.1","CBS","PF00571.30",0.00000000000014,56,1,46,12,56,57
"142119","jgi|Aurli1|65244|gw1.15.549.1","CBS","PF00571.30",0.00000000000014,56,57,97,1,41,57
"142168","jgi|Aurli1|35568|fgenesh1_pg.11_#_375","CBS","PF00571.30",0.00000000000072,53.7,593,639,10,56,57
"142299","jgi|Aurli1|139668|estExt_fgenesh1_kg.C_110017","CBS","PF00571.30",0.00000000033,45.2,304,361,1,53,57
"142300","jgi|Aurli1|139668|estExt_fgenesh1_kg.C_110017","CBS","PF00571.30",0.00000000033,45.2,377,437,5,56,57
"142311","jgi|Aurli1|141222|estExt_fgenesh1_kg.C_170199","CBS","PF00571.30",0.00000000076,44.1,355,402,1,48,57
"142480","jgi|Aurli1|54441|gw1.23.107.1","CBS","PF00571.30",0.000053,28.6,216,253,18,54,57
"143530","jgi|Aurli1|63978|gw1.7.701.1","CDC24","PF06395.13",0.000014,30.3,26,88,8,72,89
"144836","jgi|Aurli1|139986|estExt_fgenesh1_kg.C_120045","CENP-I","PF07778.13",0.0000000000014,52.2,5,142,154,282,515
"144840","jgi|Aurli1|321|gm1.321_g","CENP-L","PF13092.8",0.0000000000000092,60.3,230,506,2,161,162
"144852","jgi|Aurli1|128308|estExt_fgenesh1_pg.C_2_t10320","CENP-N","PF05238.15",0.0000063,30.9,103,315,181,399,415
"145904","jgi|Aurli1|42857|fgenesh1_kg.3_#_115_#_isotig07057","Chalcone_2","PF16035.7",0.00000011,37,245,355,84,202,204
"148592","jgi|Aurli1|141457|estExt_fgenesh1_kg.C_190009","CHORD","PF04968.14",0.000000000000000026,68.1,176,237,2,62,62
"149565","jgi|Aurli1|43175|fgenesh1_kg.4_#_68_#_isotig09527","Churchill","PF06573.13",0.00000000000000000000000000067,102.3,1,107,1,99,111
"149694","jgi|Aurli1|47266|fgenesh1_kg.19_#_52_#_isotig09454","CIA30","PF08547.14",0.0000000000000000000000000045,99.9,25,195,1,159,159
"149824","jgi|Aurli1|42007|fgenesh1_kg.1_#_427_#_isotig01533","CIAPIN1","PF05093.15",0.000000000000000019,68.6,168,203,4,38,99
"149825","jgi|Aurli1|42007|fgenesh1_kg.1_#_427_#_isotig01533","CIAPIN1","PF05093.15",0.000000000000000019,68.6,207,240,63,96,99
"150060","jgi|Aurli1|138372|estExt_fgenesh1_kg.C_60228","Cir_N","PF10197.11",0.000000058,37.8,12,48,1,37,37
"150293","jgi|Aurli1|36111|fgenesh1_pg.13_#_25","Citrate_synt","PF00285.23",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000071,349.5,64,447,1,360,360
"150466","jgi|Aurli1|54212|gw1.12.185.1","CK_II_beta","PF01214.20",0.000000000000000000000000000000000000000000000000000000000000000038,224.1,15,199,1,182,182
"150483","jgi|Aurli1|75035|e_gw1.7.575.1","CK_II_beta","PF01214.20",0.000000000000000000000000000000000000000000000000000000000000065,213.6,14,199,1,182,182
"151630","jgi|Aurli1|45683|fgenesh1_kg.12_#_48_#_isotig00452","ClpB_D2-small","PF10431.11",0.000000000000000000000000046,95.6,702,783,1,81,81
"151709","jgi|Aurli1|38284|fgenesh1_pg.18_#_288","ClpB_D2-small","PF10431.11",0.000000000000000026,67.6,785,866,1,81,81
"151727","jgi|Aurli1|141388|estExt_fgenesh1_kg.C_180167","ClpB_D2-small","PF10431.11",0.0000000000000013,62.1,797,876,1,79,81
"151732","jgi|Aurli1|136268|estExt_fgenesh1_kg.C_1_t10252","ClpB_D2-small","PF10431.11",0.0000000000000033,60.8,799,880,1,81,81
"151768","jgi|Aurli1|137366|estExt_fgenesh1_kg.C_30226","ClpB_D2-small","PF10431.11",0.0000000061,40.7,637,715,1,75,81
"152168","jgi|Aurli1|47581|fgenesh1_kg.20_#_195_#_isotig07069","CLP_protease","PF00574.25",0.000000000000000000000000000000000000000000000000000000000000000000000000000000065,272.4,71,250,2,181,182
"152379","jgi|Aurli1|145061|estExt_Genemark1.C_4_t10135","CLTH","PF10607.11",0.000000000000000000024,78,1137,1277,4,148,150
"152389","jgi|Aurli1|140109|estExt_fgenesh1_kg.C_120170","CLTH","PF10607.11",0.000000000000000068,66.8,187,393,2,148,150
"152393","jgi|Aurli1|2170|gm1.2170_g","CLTH","PF10607.11",0.000000000000079,56.9,213,331,16,149,150
"152413","jgi|Aurli1|35936|fgenesh1_pg.12_#_263","CLTH","PF10607.11",0.000061,28,952,1071,6,135,150
"152564","jgi|Aurli1|43367|fgenesh1_kg.4_#_260_#_isotig01023","CMAS","PF02353.22",0.0000000000000000000000000000000000000000000000000000000000000000000000027,248.4,625,920,6,271,273
"152590","jgi|Aurli1|43993|fgenesh1_kg.6_#_209_#_isotig05169","CMAS","PF02353.22",0.000000000000000000000000000000000000000000000000000000000000045,214.9,144,411,2,268,273
"152605","jgi|Aurli1|72431|e_gw1.4.83.1","CMAS","PF02353.22",0.000000000000000000000000000000000000000047,146,73,337,8,266,273
"152785","jgi|Aurli1|40066|fgenesh1_pg.24_#_144","CMAS","PF02353.22",0.000000018,39.1,83,193,54,163,273
"152863","jgi|Aurli1|140683|estExt_fgenesh1_kg.C_150073","CMAS","PF02353.22",0.000014,29.6,44,266,41,254,273
"152911","jgi|Aurli1|42033|fgenesh1_kg.1_#_453_#_isotig07290","CMAS","PF02353.22",0.00012,26.5,31,156,52,172,273
"152924","jgi|Aurli1|129858|estExt_fgenesh1_pg.C_5_t20049","CMAS","PF02353.22",0.00019,25.9,88,169,57,133,273
"152928","jgi|Aurli1|140960|estExt_fgenesh1_kg.C_160133","CMAS","PF02353.22",0.0002,25.8,94,198,62,165,273
"152942","jgi|Aurli1|139058|estExt_fgenesh1_kg.C_90029","CMAS","PF02353.22",0.00031,25.2,9,72,51,113,273
"152988","jgi|Aurli1|44559|fgenesh1_kg.8_#_153_#_isotig06529","CMAS","PF02353.22",0.0017,22.8,61,131,51,122,273
"153039","jgi|Aurli1|136096|estExt_fgenesh1_kg.C_1_t10079","CMAS","PF02353.22",0.006,21,297,416,63,176,273
"153056","jgi|Aurli1|136674|estExt_fgenesh1_kg.C_1_t20175","CMAS","PF02353.22",0.0082,20.6,48,148,64,164,273
"156374","jgi|Aurli1|75393|e_gw1.7.607.1","CoA_binding","PF02629.21",0.0000000000000000000000000000061,108.8,15,108,1,96,96
"156543","jgi|Aurli1|48165|fgenesh1_kg.24_#_66_#_isotig04315","CoA_trans","PF01144.25",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000092,396.4,43,273,2,215,217
"156544","jgi|Aurli1|48165|fgenesh1_kg.24_#_66_#_isotig04315","CoA_trans","PF01144.25",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000092,396.4,304,494,2,209,217
"156604","jgi|Aurli1|137187|estExt_fgenesh1_kg.C_30042","CoA_trans","PF01144.25",0.00000000000000000000000000004,106.6,41,272,6,216,217
"156636","jgi|Aurli1|127164|estExt_fgenesh1_pm.C_360006","CoA_transf_3","PF02515.19",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052,340.3,17,387,1,367,367
"156642","jgi|Aurli1|35337|fgenesh1_pg.11_#_144","CoA_transf_3","PF02515.19",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011,322.8,57,401,1,343,367
"156644","jgi|Aurli1|142561|estExt_fgenesh1_kg.C_270014","CoA_transf_3","PF02515.19",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035,311.2,11,371,1,366,367
"156651","jgi|Aurli1|34902|fgenesh1_pg.10_#_313","CoA_transf_3","PF02515.19",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000042,278,99,413,1,317,367
"156652","jgi|Aurli1|34902|fgenesh1_pg.10_#_313","CoA_transf_3","PF02515.19",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000042,278,538,898,1,342,367
"156666","jgi|Aurli1|68531|e_gw1.1.244.1","CoA_transf_3","PF02515.19",0.0000000000000000000000000000000000000000000000000000000000000000000021,239.6,14,373,1,367,367
"156670","jgi|Aurli1|40623|fgenesh1_pg.28_#_57","CoA_transf_3","PF02515.19",0.00000000000000000000000000000000000000000000000000000000000000000062,231.4,64,430,2,366,367
"156671","jgi|Aurli1|40623|fgenesh1_pg.28_#_57","CoA_transf_3","PF02515.19",0.00000000000000000000000000000000000000000000000000000000000000000062,231.4,484,826,13,349,367
"156679","jgi|Aurli1|41978|fgenesh1_kg.1_#_398_#_isotig08359","CoA_transf_3","PF02515.19",0.00000000000000000000000000000000000000000031,153.5,1,273,97,366,367
"156680","jgi|Aurli1|142495|estExt_fgenesh1_kg.C_260033","CoA_transf_3","PF02515.19",0.000000000000000000000000000000000000000017,147.7,238,427,3,199,367
"156780","jgi|Aurli1|43619|fgenesh1_kg.5_#_187_#_isotig04686","COBRA1","PF06209.15",0.0025,22,116,233,174,285,346
"157921","jgi|Aurli1|141881|estExt_fgenesh1_kg.C_210067","Cofilin_ADF","PF00241.22",0.000000000000000000000000029,96.7,10,138,1,124,125
"157923","jgi|Aurli1|82683|e_gw1.20.333.1","Cofilin_ADF","PF00241.22",0.00000000000000000000000003,96.6,22,133,13,123,125
"157924","jgi|Aurli1|82683|e_gw1.20.333.1","Cofilin_ADF","PF00241.22",0.00000000000000000000000003,96.6,183,287,3,117,125
"157925","jgi|Aurli1|48450|fgenesh1_kg.27_#_52_#_isotig06496","Cofilin_ADF","PF00241.22",0.00000000000000000000000005,95.9,29,146,2,123,125
"157926","jgi|Aurli1|48450|fgenesh1_kg.27_#_52_#_isotig06496","Cofilin_ADF","PF00241.22",0.00000000000000000000000005,95.9,197,277,2,83,125
"157958","jgi|Aurli1|139430|estExt_fgenesh1_kg.C_100100","Cofilin_ADF","PF00241.22",0.0000000000000000000077,79.2,15,131,2,117,125
"157998","jgi|Aurli1|116136|fgenesh1_pm.7_#_189","Cofilin_ADF","PF00241.22",0.0000002,35.8,72,151,38,121,125
"158012","jgi|Aurli1|140988|estExt_fgenesh1_kg.C_160161","Cofilin_ADF","PF00241.22",0.000018,29.5,13,136,5,124,125
"158030","jgi|Aurli1|45304|fgenesh1_kg.10_#_291_#_isotig03483","COG2","PF06148.13",0.00000000000000000000053,83.4,2,130,3,131,133
"158045","jgi|Aurli1|138814|estExt_fgenesh1_kg.C_80065","COG2","PF06148.13",0.00016,26.8,31,136,11,113,133
"159219","jgi|Aurli1|68400|e_gw1.1.1431.1","COP-gamma_platf","PF08752.12",0.000000000000000000000000000000000000000000000000059,174.3,644,792,2,152,152
"159348","jgi|Aurli1|130957|estExt_fgenesh1_pg.C_8_t10389","COPIIcoated_ERV","PF07970.14",0.00000000000000000000000000000000000000000015,154.4,158,443,1,228,228
"159357","jgi|Aurli1|8107|gm1.8107_g","COPIIcoated_ERV","PF07970.14",0.00000000000000000000000000000000000000043,143,206,438,8,228,228
