name_anno,max_exp,max_exp_raw
137157,19.78,1083744.29
45877,19.78,1039106.88
137735,19.78,1098926.88
74064,19.78,1058130.45
44080,19.78,970013.41
140068,19.78,1033131.29
A0A6S8D3V8,19.78,1135157.86
43360,19.78,1000916.35
117995,19.78,1032725.75
45119,19.77,1042400
3985,19.77,1002284.05
54089,19.77,1204425.6
75718,19.77,1288600
46994,19.77,1053896.84
43476,19.76,994210.91
42731,19.76,1133552.07
80745,19.76,1087954.21
43771,19.76,1038190.51
142028,19.76,1199703.78
141109,19.75,939429.96
352,19.75,1000507.67
68492,19.75,1098787.38
136084,19.75,1063806.29
137688,19.75,1017117.76
140905,19.74,1008154.15
138892,19.74,1077647.12
9881,19.74,956039.55
44985,19.74,1066207.09
138797,19.74,994084.52
34497,19.74,983865.34
73034,19.74,944307.58
84022,19.73,1067950.1
A0A6S8ENB7,19.73,967559.91
43973,19.73,1055300
43279,19.73,993624.74
141520,19.73,1169333.05
9715,19.73,1042113.97
142544,19.73,1001694.15
140204,19.73,977454.81
82683,19.72,942290
142690,19.72,1084868.99
136427,19.72,918828.76
42502,19.72,858711.41
45155,19.72,1068100
44715,19.72,944660.46
137536,19.71,940838.01
120536,19.71,1053059.87
137853,19.71,1042600
43299,19.7,1064278.01
140760,19.7,949204.19
138642,19.7,1033489.84
139576,19.7,978930.24
137358,19.7,1083423.66
56523,19.7,948665.92
10677,19.7,960011.21
84539,19.69,1018926.99
137402,19.69,945081.73
A0A6S8DQG1,19.69,861069.54
9639,19.69,1021257.65
41774,19.68,1012620.6
47823,19.68,914119.88
74494,19.68,1088764.98
138609,19.68,981031.9
137262,19.68,905709.46
45256,19.68,991736.71
139744,19.68,966829.44
43897,19.67,938117.58
44799,19.67,1083900.35
137024,19.67,883489.98
56540,19.66,1173441.87
4917,19.66,866548.49
47351,19.66,934103.06
119199,19.66,887790.92
140882,19.65,916578.27
44040,19.65,936948.8
143868,19.65,918092.84
109323,19.65,871701.14
91824,19.65,1125056.39
80514,19.64,960791.07
122650,19.64,1072332.63
140208,19.64,890965.27
115866,19.64,1023544.74
138417,19.64,900753.4
142818,19.64,1062389.48
140642,19.64,925765.25
136470,19.64,904750
142223,19.64,1022718.8
10398,19.63,866434.12
47163,19.63,1033682.25
97114,19.63,938149.26
141832,19.63,870798.1
45552,19.63,929849.11
93260,19.63,935488.21
141821,19.63,877230
136538,19.62,937667.55
138767,19.62,1211817.13
42117,19.62,854773.03
118552,19.62,832734.99
46835,19.61,996857.62
47156,19.61,992814.04
139686,19.61,1153472.94
46873,19.61,966680.32
141519,19.61,906144.55
102422,19.61,1099358.99
79077,19.61,957605.57
A0A6S8BHX9,19.6,977953.93
33564,19.6,912536.96
74302,19.6,890247.08
45796,19.6,901854.02
29461,19.6,853034.25
43807,19.6,912292.07
140375,19.6,1001934.29
42120,19.59,1067936.03
75720,19.59,793699.79
42033,19.59,953059.66
74885,19.59,996365.93
35059,19.58,936461.97
115020,19.58,960099.11
79519,19.58,857923.38
142031,19.58,910150
117061,19.57,854578.7
137705,19.57,896705.07
44390,19.57,902861.69
142557,19.57,1146049.54
78442,19.57,1070700
151664,19.57,815980.21
119343,19.56,871510
123630,19.56,876748.56
136510,19.56,935698.31
41474,19.56,956951.94
75784,19.56,900219.24
139089,19.56,806890.08
48559,19.55,1032160.45
68336,19.54,894145.87
76790,19.54,860810.98
42145,19.54,907304.02
A0A6S8CPG5,19.54,809530.3
106365,19.54,830063.12
48227,19.54,841570
118528,19.54,888339.83
129410,19.54,1003054.42
44790,19.53,810575.05
140947,19.53,890004.31
140143,19.53,852726.62
137463,19.53,865799.82
11197,19.53,904442.4
104016,19.53,798249.4
139443,19.53,871210.71
140066,19.52,784137.14
81536,19.52,940605.29
45218,19.52,833330.21
36347,19.52,842011.96
120414,19.52,978493.4
2883,19.52,770101.35
47007,19.52,765772.1
139772,19.52,915804.15
136990,19.52,1001455.01
43631,19.51,1055090.16
46348,19.51,910562.56
139649,19.51,874556.6
42141,19.51,909648.26
A0A6S8E3A7,19.51,888457.21
41829,19.51,815309.48
142470,19.51,899109.64
136496,19.51,893078.08
45172,19.51,875576.4
137992,19.5,903379.81
66133,19.5,969753.84
13367,19.5,1072001.84
138816,19.5,946709.67
A0A6S8BYJ4,19.5,912517.12
139547,19.5,873910.5
141457,19.5,883773
45095,19.49,794952.4
41903,19.49,777400.07
70240,19.49,940320.95
141368,19.49,979239.87
1283,19.49,780616.15
A0A6S8ENU0,19.49,861910.88
44229,19.49,878224.6
137173,19.48,1007835.18
A0A6S8AMD4,19.48,788160.24
140800,19.48,739906.42
137941,19.48,986461.63
47596,19.47,779472.95
A0A6S8B4M8,19.47,877332.31
A0A6S8DSA4,19.47,786188.31
67516,19.47,771314.3
A0A6S8EQC9,19.47,1039252.67
136226,19.47,851256.66
A0A6S8DV77,19.46,786655.23
48675,19.46,868045.85
57046,19.46,768100
137708,19.46,783843.9
47953,19.46,768962.88
36586,19.46,890257.68
136096,19.46,907617.77
46705,19.46,773643.47
138603,19.45,960352.07
138099,19.45,805270
28829,19.45,712960.11
40044,19.45,898407.63
48775,19.45,876830.51
3204,19.44,735387.74
47611,19.44,949600
48576,19.44,964704.61
45551,19.44,808250
84352,19.44,889021.12
122619,19.44,761919.73
47609,19.44,983808.7
35957,19.44,868749.15
143066,19.44,858634.17
48142,19.44,818519.72
91675,19.44,823479.04
35988,19.43,957791.74
78821,19.43,808726.01
138925,19.43,1051131.46
139914,19.43,894094.94
118329,19.43,742404.2
9977,19.43,819926.32
42758,19.43,948986.39
142139,19.43,822927.24
137115,19.43,870802.34
136877,19.43,778230.7
149081,19.42,805219.65
A0A6S8DL33,19.42,766780
74321,19.42,849419.67
139697,19.42,838747.79
43976,19.42,723151.66
55993,19.42,799914.19
A0A6S8ETT4,19.42,766997.11
74323,19.42,865120
124035,19.42,772562.64
136746,19.42,1032713.56
106824,19.41,860944.76
45528,19.41,908637.51
117814,19.41,720423.65
137219,19.41,813474.07
137703,19.4,732260.32
43682,19.4,794199.05
136488,19.4,770222.63
43109,19.4,807827.72
139964,19.4,735953.35
138580,19.4,783420.76
45893,19.39,739629.6
126174,19.39,729188.91
6264,19.39,791906.44
141131,19.39,822206.38
47092,19.39,851903.91
54745,19.39,784301.37
43242,19.39,852275.39
7561,19.38,706662.51
45776,19.38,761690
56726,19.38,759510.34
83407,19.38,898006.16
137650,19.38,818846.79
13396,19.38,698728.06
42866,19.38,764516.5
45938,19.38,754310
46166,19.37,760451.86
119535,19.37,954223.13
68727,19.37,736421.33
83618,19.37,811010.55
142468,19.37,749958.05
67075,19.37,764009.5
44301,19.37,760848.88
141052,19.36,888753.65
136880,19.36,800788.91
A0A6S8CTR6,19.36,681954.55
47322,19.36,786460.81
138909,19.35,838469.85
36758,19.35,731592.12
118572,19.35,826982.28
6862,19.35,707805.55
143762,19.34,820476.2
42054,19.34,690303.07
42533,19.34,776661.85
7848,19.34,811295.32
53960,19.34,757130.63
143545,19.33,927995.86
48309,19.33,764308.68
136161,19.33,732656.11
48225,19.33,726500.48
141794,19.33,724345.2
47632,19.33,853737.94
47444,19.33,892228.91
137694,19.33,855533.51
46022,19.32,761418.18
46495,19.32,864888.86
85594,19.32,849235.21
9052,19.32,701206
69572,19.32,820584.7
35068,19.31,769000.84
141176,19.31,715295.33
142259,19.31,935256.82
69010,19.31,785691.35
142267,19.3,912200.23
133302,19.3,825102.04
8356,19.3,786012.16
85922,19.3,971272.55
138994,19.3,706470
140548,19.3,740246.36
A0A6S8EAF5,19.3,705743.48
80706,19.3,724672.19
138992,19.3,734242.68
141332,19.29,703527.8
140546,19.29,896861.2
138754,19.29,685146.75
70287,19.29,726682.31
44701,19.29,895234.08
43269,19.28,788400.24
31849,19.28,1092219.34
136858,19.28,784707.29
80654,19.28,999600
47470,19.28,751408.44
75655,19.28,885890.84
141536,19.28,774574.49
45433,19.28,819467.4
41887,19.27,741980
42055,19.27,814405.53
139960,19.27,786995.37
69290,19.27,733526.1
46785,19.27,721250
42950,19.26,686721.67
70065,19.26,809567.61
118705,19.26,714734.41
136257,19.26,718185.63
81631,19.26,806859.98
47734,19.26,771159.36
45288,19.26,824463.79
43401,19.26,642769.36
114839,19.26,736074.47
A0A6S8ACM1,19.25,719134.98
73713,19.25,728565.02
108155,19.25,757100
83930,19.25,704673.86
77227,19.25,882028.35
137125,19.25,700927.03
128082,19.25,822410.3
136925,19.24,750085.58
73860,19.24,837680.44
46013,19.24,720022.5
72922,19.24,740228.7
142759,19.24,660344.64
69736,19.24,685074.98
138917,19.24,728216.74
44545,19.24,771562
111508,19.24,703504.83
43294,19.24,701170.62
114559,19.24,763280
A0A6S8B7T0,19.24,811700
78490,19.24,861617.6
71912,19.24,704573.31
142777,19.23,776942.35
256,19.23,656722.26
141072,19.23,708247.31
140813,19.23,681677.64
59656,19.23,624290
43944,19.23,747024.81
32818,19.23,715489.07
70273,19.23,756266.07
136750,19.22,685090.53
48080,19.22,767900
44920,19.22,805353.56
46834,19.22,775273.89
139603,19.22,701996.5
28915,19.22,643572.2
136899,19.22,918510
142598,19.22,787290
48187,19.22,957681.26
30212,19.21,627096.57
A0A6S8F8I3,19.21,685017.57
138111,19.21,808344.56
119142,19.21,715282.87
42857,19.21,677981.64
12525,19.21,712129.9
136964,19.2,757800
139713,19.2,704686.97
45281,19.2,720810.38
141433,19.19,655675.15
142732,19.19,688298.82
48147,19.19,1013383.99
137675,19.19,712480.7
77159,19.19,693359.05
79674,19.19,638986.78
68684,19.19,891095.59
70524,19.18,873689.6
137356,19.18,749584.69
6756,19.18,691097.12
46117,19.18,645221.07
A0A6S8F2V6,19.18,656210
42439,19.18,600285.2
136181,19.18,652663.19
64608,19.18,648680.98
46328,19.17,732037.64
4828,19.17,617252.45
150429,19.17,639050.32
141487,19.17,796521.49
42193,19.17,596791.05
46235,19.17,752444.34
77161,19.17,620146.91
137824,19.17,696538.33
48415,19.17,758873.08
61059,19.16,611077.63
42810,19.16,698799.42
45721,19.16,638848.53
116402,19.16,667092.59
128135,19.16,640232.34
72292,19.15,676688.93
43535,19.15,715680.67
137181,19.15,708621.49
3521,19.15,747667.94
47839,19.15,620657.72
138364,19.15,890227.25
138155,19.14,826912.02
118892,19.14,632348.65
32531,19.14,678698.7
37637,19.14,813952.43
74703,19.14,748729.87
40598,19.14,674976.15
8278,19.14,663185.82
65806,19.14,678793.43
141683,19.14,779380
141497,19.14,681220
45365,19.14,642191.17
47857,19.13,637918.52
43300,19.13,678797.41
140851,19.13,787970
36523,19.13,662305.29
A0A6S8C2H0,19.13,648255.92
120806,19.12,819409.88
A0A6S8A754,19.12,701648.63
131908,19.12,692694.28
138666,19.12,616007.34
44140,19.12,678773.54
44446,19.12,800950
48135,19.11,633997.84
76535,19.11,684374.95
110008,19.11,601832.78
47995,19.11,634193.76
139168,19.11,664912.86
75813,19.11,731435.97
68908,19.11,765601.85
45448,19.11,665319.8
136484,19.1,720388.95
11037,19.1,662939.43
140526,19.1,709004.39
61878,19.1,706797.58
142007,19.1,700091.3
48578,19.1,779244.26
30807,19.1,688307.8
56290,19.1,708044.45
28382,19.1,706560
124985,19.1,625211.87
A0A6S8C803,19.09,642492.92
56791,19.09,862957.8
44226,19.09,579600
45033,19.09,718028.6
45902,19.09,601330.5
31222,19.09,759690.18
48858,19.09,579090
142623,19.09,601490
10649,19.09,628176.53
7519,19.09,587541.73
106452,19.09,709099.41
29930,19.09,684120.81
141029,19.08,686164.12
139486,19.08,772939.25
55836,19.08,644185.84
140473,19.08,692111.65
139225,19.08,609976.58
80279,19.08,625194.63
81678,19.07,572614.1
117698,19.07,666500.09
141416,19.07,663315.66
48845,19.07,602899.94
6297,19.07,651140.75
8909,19.07,636784.47
77895,19.07,760439.23
136674,19.07,568840.26
33315,19.07,775309.21
137309,19.07,647320
46382,19.07,638700.17
A0A6S8BTD6,19.07,600548.73
137795,19.07,861539.73
112282,19.07,561515.6
44599,19.06,607157.55
145061,19.06,621107.15
138544,19.06,712842.79
120981,19.06,707692.61
119642,19.06,839719.31
46709,19.06,805928.33
68508,19.06,716018.01
138132,19.06,651368.47
143029,19.05,610626.43
44720,19.05,717700
139157,19.05,588320.29
137245,19.05,718049.5
70288,19.05,652057.33
43566,19.04,558581.26
46242,19.04,714841.78
102684,19.04,634730.85
1598,19.04,653334.3
34142,19.04,568956.36
59114,19.04,835809.25
139005,19.03,613393.5
39134,19.03,632184.21
139831,19.03,652320.11
85237,19.03,592868.99
11565,19.03,594350
92676,19.03,654566.19
113768,19.03,592871.29
46351,19.03,673619.33
46852,19.03,589100
143704,19.03,583322.13
45908,19.02,676030
141027,19.02,543899.92
81013,19.02,663716.49
140231,19.02,662227.69
44759,19.02,697856.5
A0A6S8DZH0,19.02,593829.43
77181,19.01,681639.29
69890,19.01,607921.99
45524,19.01,640360
137707,19.01,569840.18
2082,19.01,675301.84
138903,19.01,573417.11
1846,19.01,697642.38
139512,19,647026.18
76014,19,650807.23
102789,19,830430.49
40071,19,639415.71
42135,19,567683.99
139795,19,574355.32
48518,19,723010
137646,19,608653.03
140927,19,685933.09
138090,19,692798.39
138890,18.99,621799.11
43247,18.99,563628.18
142198,18.99,597308.82
140029,18.99,534679.1
A0A6S8EDY8,18.99,666740
73444,18.99,540318.25
76441,18.99,563110.48
A0A6S7ZMJ1,18.99,617751.78
40425,18.99,737286.09
126030,18.98,738839.35
64200,18.98,588272.65
62164,18.98,757940.88
32812,18.98,956700.96
117948,18.98,622851.78
86244,18.98,599032.51
138048,18.97,598930.52
59256,18.97,610481.16
136940,18.97,625436.77
45253,18.97,626665.93
56898,18.97,604279.19
139788,18.97,553406.94
136192,18.97,698936.27
139287,18.97,607276.39
A0A6S8G3B4,18.97,680020.72
44198,18.97,667224.81
140387,18.97,608214.13
64918,18.96,558218.15
46792,18.96,667217.93
139936,18.96,567129.22
138376,18.96,617588.98
45191,18.96,674592.19
44972,18.96,713596.14
136568,18.96,592215.33
123799,18.95,650661.34
68928,18.95,582593.26
114811,18.95,688064.67
138254,18.95,691218.96
80100,18.95,626424.66
57766,18.95,574917.15
41924,18.95,697345.62
47628,18.95,607588.74
141721,18.95,569148.11
12401,18.94,674195.17
A0A6S8DMR1,18.94,557446.9
142773,18.94,561274.71
45497,18.94,533848.54
55592,18.94,608304.43
140829,18.94,549574.68
42695,18.94,566662.68
138923,18.93,634735.89
A0A6S8EG88,18.93,564007.03
133798,18.93,644793.05
43402,18.93,538500.89
46749,18.93,604526.36
142569,18.93,549914.31
137504,18.93,566069.65
46728,18.93,679092.2
82212,18.93,633028.86
35858,18.93,668814.54
193,18.93,627182.55
115370,18.93,552858.4
46564,18.93,594652.13
81024,18.92,743056.51
69310,18.92,717669.4
139598,18.92,735925.87
36118,18.92,672262.51
5470,18.92,657307.47
138391,18.91,634480.36
46445,18.91,627038.57
142584,18.91,632177.43
48133,18.91,621873.82
136796,18.91,772411.11
47714,18.91,544568.5
A0A6S8C733,18.91,640380
140573,18.91,556179.36
95812,18.9,695509.78
43871,18.9,705347.99
A0A6S7ZMV4,18.9,664701.83
74690,18.9,666424.81
45791,18.9,508760.2
140965,18.9,526445.26
77712,18.89,548164.66
78137,18.89,624690.79
38460,18.89,585522.29
47515,18.89,654832.62
10264,18.89,555158.72
139782,18.89,650483.2
142988,18.89,781727.65
36473,18.89,544548.34
45098,18.89,628902.33
139323,18.89,673117.53
80405,18.88,554136.16
47668,18.88,516290
A0A6S8E577,18.88,546158.87
110537,18.88,515162.42
32804,18.88,730251.8
41768,18.88,646538.08
43994,18.88,533990.64
44897,18.88,593113.22
137451,18.88,544131.85
140887,18.88,546983.02
138437,18.88,568120
45180,18.88,516747.61
35310,18.88,644757.51
137234,18.88,539103.65
81310,18.87,631455.76
46900,18.87,627054.27
76694,18.87,524765.21
42704,18.87,497842.48
74803,18.87,593134.64
46517,18.87,614857.73
65144,18.87,526471.26
42655,18.87,486636.07
73023,18.87,603875.87
46123,18.87,545899.58
126114,18.87,698427.64
78516,18.87,522340
A0A6S8DU74,18.86,624222.65
7493,18.86,485343.15
44376,18.86,561008.78
137475,18.85,580254.56
A0A6S8ABR8,18.85,606281.07
83400,18.85,664287.62
42345,18.85,636012.63
47618,18.85,598210
82570,18.84,495094.05
142116,18.84,657641.57
138611,18.84,507988.48
46795,18.84,569009.73
36266,18.83,501422.9
100312,18.83,677197
44633,18.83,604431.3
43011,18.83,490334.43
41756,18.83,611340.31
12575,18.83,576608.9
145412,18.83,575505.9
138819,18.83,532272.12
45991,18.82,605339.55
1517,18.82,521787.14
12282,18.82,535399.31
142636,18.82,478757.49
43211,18.81,613123.69
136360,18.81,675915.48
45632,18.81,529099.15
40544,18.81,525219.75
142209,18.81,524028.76
116918,18.81,511202.24
42546,18.81,580919.54
147969,18.81,604340.46
83060,18.81,770865.28
58775,18.81,488431.84
137397,18.81,542455.31
A0A6S7ZE97,18.8,584639.94
41602,18.8,604242.89
45740,18.8,621080.57
141593,18.8,522388.04
139270,18.8,550978.19
36581,18.79,557950.65
150601,18.79,604012.35
117708,18.79,577880
138105,18.79,633920
139171,18.79,590869.38
48450,18.79,463533.28
137323,18.79,521990
A0A6S8BKX5,18.78,513320.32
82670,18.78,614696.51
140700,18.78,565897.88
A0A6S8C148,18.78,486345.25
47070,18.78,533858.97
138823,18.77,625640
43072,18.77,638519.57
43936,18.77,480128.85
57370,18.77,490222.68
10179,18.77,503848.42
86303,18.77,675681.18
142269,18.76,488739.14
48363,18.76,537073.8
84200,18.76,673019.69
42877,18.75,494986.34
33850,18.75,526140
42910,18.75,529728.46
46654,18.75,595202.23
142382,18.75,558131.07
48355,18.75,633849.39
44601,18.75,535165.95
30401,18.75,530601.19
36629,18.75,460130.21
128679,18.75,512144.51
75035,18.75,548020.83
42854,18.74,481508.72
74018,18.74,428800
47023,18.74,510750
A0A6S8F3T7,18.74,652321.21
41591,18.73,451802.5
45103,18.73,483666.22
133929,18.73,505184.12
145007,18.73,526025.14
70975,18.73,532270
142235,18.73,472456.91
67481,18.73,475612.05
46801,18.73,539967
109147,18.73,595279.5
41925,18.73,494859.02
44681,18.73,607936.13
A0A6S8F274,18.72,541954.21
77947,18.72,681689.4
140982,18.72,559480.14
149852,18.72,498661.43
41268,18.72,467299.36
2597,18.72,506412.07
142249,18.72,617334.78
A0A6S8AQT0,18.72,471729.48
A0A6S8A622,18.72,562966.06
78415,18.72,485164.84
85612,18.71,629999.11
140593,18.71,598594.65
46777,18.71,515473.43
91103,18.71,511525.51
77155,18.71,510996.34
138448,18.71,551139.86
137595,18.71,566134.45
142810,18.71,506170.37
139881,18.7,499697.22
118107,18.7,518719.87
69478,18.7,607355.27
139468,18.7,505311.26
A0A6S8FB59,18.7,540915.1
138504,18.7,531253.38
80591,18.7,535973.48
5525,18.7,530616.92
71706,18.7,700500.41
2795,18.69,449472.05
140461,18.69,528490
141287,18.69,466192.98
58117,18.69,573465.05
73731,18.69,449275.45
8852,18.69,521034.26
58992,18.68,446594.84
102913,18.68,545537.84
90723,18.68,491672.25
73554,18.68,447164.44
113507,18.68,490695.77
142227,18.68,462202.11
66673,18.68,449052.65
138538,18.68,449205.04
140211,18.68,573535.56
46927,18.68,508411.95
139646,18.67,599976.18
44124,18.67,451974.21
117106,18.67,496436.77
41791,18.67,556680
141801,18.67,438754.13
47810,18.67,443298.67
141385,18.67,563002.14
137636,18.67,453993.32
70895,18.66,424230.07
141115,18.66,457695
6687,18.66,502232.92
62381,18.66,431151.37
107413,18.66,500481.17
48264,18.66,435508.63
11268,18.66,509054.31
140579,18.66,472884.51
136706,18.66,461093.53
43680,18.66,479006.97
139803,18.65,480369.68
142792,18.65,526291.21
A0A6S8D4C2,18.65,512690
81839,18.65,447992.2
6409,18.65,519800.63
80150,18.65,558223.51
136804,18.65,495250
71347,18.65,464554.11
142446,18.65,477160
70361,18.65,558468.37
142162,18.65,608110.49
28573,18.64,486749.6
85558,18.64,573541.94
138197,18.64,491620.02
3890,18.63,509906.38
48742,18.63,558438.83
116520,18.63,540342.13
43935,18.63,676693.29
A0A6S8B0B8,18.63,543439.97
442,18.63,515160.54
118211,18.62,493529.43
137229,18.62,498782.49
9259,18.62,423941.7
37079,18.62,414122.65
10524,18.62,474592.03
44386,18.62,485557.11
48812,18.62,468961.23
138696,18.62,504740.37
A0A6S8AB42,18.62,532560.2
141311,18.62,504956.51
85002,18.62,502780.69
115815,18.61,427029.6
A0A6S8FAM8,18.61,450786.21
46547,18.61,497320
138043,18.61,533214.94
81537,18.61,505377.36
106183,18.61,477633.37
136248,18.61,473997.73
141129,18.61,478277.83
141543,18.6,484826.91
146303,18.6,442519.64
138343,18.6,673859.71
42343,18.6,523752
73321,18.6,535497.04
6389,18.6,462682.51
117705,18.6,510713.06
77441,18.6,426700.63
41645,18.6,422277.13
44795,18.59,442415.3
5153,18.59,505016.02
44664,18.59,534322.08
2567,18.59,632385.7
137189,18.59,537164.11
75423,18.59,434629.81
137730,18.59,431561.17
46130,18.59,536760
36242,18.59,517042.93
139433,18.59,578602.7
9308,18.59,416940
68487,18.58,494377.41
A0A6S8BAN3,18.58,563390.94
A0A6S7ZJJ4,18.58,518130
69200,18.58,481125.19
95060,18.58,407060.39
104178,18.58,428610
44432,18.58,560388.25
43650,18.58,457859.58
137093,18.58,644055.24
137697,18.58,437937.07
142437,18.58,429179.14
32056,18.58,438162.96
45026,18.57,550720.15
141989,18.57,535939.23
47711,18.57,564116.93
42846,18.57,581892.34
46419,18.57,409801.38
A0A6S8AS36,18.57,470402.43
141123,18.57,469640
80070,18.57,405205.49
142288,18.57,483628.07
82756,18.56,544343.63
68342,18.56,432517.22
140026,18.56,471849.38
140299,18.56,569508.45
38770,18.56,395755.24
138654,18.56,461166.19
136054,18.56,506074.92
141952,18.56,452350.35
137289,18.56,410341.67
A0A6S8BCV8,18.56,573951.83
142831,18.56,465429.32
92818,18.55,447701.91
62754,18.55,425787.45
139274,18.55,612560
A0A6S8CC39,18.55,433582.21
139981,18.55,490054.67
124376,18.55,461859.23
A0A6S8AJB2,18.55,437091.32
54638,18.55,425282.75
139170,18.55,463033.49
42723,18.55,421977.94
138432,18.55,442359.04
45759,18.55,467813.39
120418,18.55,443994.77
137211,18.55,513717.34
46898,18.54,410954.32
45404,18.54,488270.84
136586,18.53,646407.21
120530,18.53,473173.38
A0A6S8AHQ2,18.53,434364.66
140559,18.53,428436.2
45284,18.53,465470
72426,18.53,517787.49
44418,18.52,585371.06
36602,18.52,433555.4
44871,18.52,396270.71
138182,18.52,454780
79458,18.52,407080.06
44950,18.52,461475.89
136083,18.52,531853.18
138703,18.51,444070
A0A6S8DWU9,18.51,530473.73
34506,18.51,456161.03
139494,18.51,393076.68
43084,18.51,487700.67
47879,18.51,481609.28
86368,18.51,448810.25
115518,18.5,546342.67
140454,18.5,402628.15
76369,18.5,440848.34
11010,18.5,480683.51
146434,18.5,508600
38391,18.5,539148.24
47487,18.5,634981.77
44791,18.5,547971
138935,18.5,399542.18
137569,18.5,451340
290,18.49,559645.87
52427,18.49,521930.9
A0A6S8CJQ8,18.49,442490.92
54143,18.49,475227.43
91540,18.49,433245.89
81383,18.49,503800.26
47541,18.49,458060.04
83179,18.48,409515.09
34258,18.48,477898.33
A0A6S8E6A1,18.48,427436.07
136136,18.48,461092.36
118187,18.48,513104.79
139593,18.48,422639.81
138645,18.48,523344.49
142844,18.48,415854.94
43980,18.48,373685.58
42128,18.48,506673.03
A0A6S8BSP1,18.48,374201.05
142387,18.48,407079.27
86201,18.48,472022.37
A0A6S7ZRT6,18.47,471473.8
117443,18.47,456741.54
1651,18.47,428810.54
129473,18.47,430296.36
114309,18.47,536971.71
46425,18.47,372855.67
141726,18.47,376130.89
43417,18.47,379737.5
11124,18.46,396526.67
104965,18.46,425061.14
12420,18.46,542490
48401,18.46,534092.49
83316,18.46,435506.75
115358,18.46,409742.82
A0A6S8GAS0,18.46,459342.44
143822,18.46,380917.83
139664,18.46,413190.41
138835,18.46,443399.7
45657,18.46,455346.07
85833,18.45,494037.79
A0A6S8A8Y7,18.45,493968.15
46010,18.45,437222.22
76420,18.45,552343.38
60171,18.45,398510.51
70565,18.45,409245.55
142919,18.45,382772.69
125370,18.45,477702.35
78157,18.45,550612.56
141324,18.45,481745.72
37878,18.45,449151.24
12104,18.45,512134.05
115261,18.44,507554.14
47035,18.44,435264.9
45833,18.44,451933.25
126684,18.44,520670.97
47266,18.44,396672.33
10682,18.44,493195.48
136606,18.44,436102.56
A0A6S8G4J0,18.44,455139.05
42549,18.44,409424.34
146576,18.43,427130.81
119058,18.43,470233.77
A0A6S8DEQ5,18.43,516100.93
46519,18.43,466381.49
A0A6S8AM01,18.42,595924.37
48669,18.42,424773.69
44753,18.42,448945.8
58107,18.42,362144.83
43356,18.42,407644.77
42032,18.42,422666.06
138238,18.42,412476.64
136162,18.42,428073.21
82165,18.41,384027.4
A0A6S8GD77,18.41,547245.93
A0A6S8B5C1,18.41,426217.95
45455,18.4,504287.91
68150,18.4,527996.77
101067,18.4,396106.72
127636,18.4,424338.47
136085,18.4,457906.86
138128,18.4,443330.34
46221,18.4,409446.9
79860,18.4,414122.45
43049,18.39,425883.9
142604,18.39,427567.25
46769,18.39,377457.24
142841,18.39,402169.95
32410,18.39,465007.95
138523,18.38,357782.65
140296,18.38,391332.87
44245,18.38,442529.18
39771,18.38,373750
139461,18.38,396530
45020,18.37,410052.66
137263,18.37,392119.58
39753,18.37,454980
46387,18.37,451583.22
34847,18.37,534700
43636,18.37,400602.27
3132,18.37,347802.22
140281,18.37,475547.98
5234,18.37,457421.54
80122,18.37,479096.69
7307,18.37,388840.18
135782,18.36,450431.43
35337,18.36,570843.18
46999,18.36,479976.82
41976,18.36,368149.72
136511,18.36,415583.91
138987,18.36,414756.97
108273,18.36,434897.91
12425,18.36,477398.29
113956,18.36,501076.63
57601,18.36,399668.85
141546,18.36,362939.96
3471,18.36,424397.88
74428,18.36,414994.04
A0A6S7ZP73,18.35,382882.79
139104,18.35,401003.35
42377,18.35,474427.53
138416,18.35,499004.7
73016,18.35,497917.25
63955,18.35,387863.35
137098,18.35,438364.49
42610,18.35,393390
139877,18.34,372881.3
136585,18.34,346480.33
119545,18.34,372951.64
139273,18.34,460924.78
A0A6S8EAU5,18.34,617715.41
127107,18.34,379533.38
32480,18.34,351635.01
102543,18.33,402391.31
68378,18.33,354226.41
10404,18.33,365901.25
92601,18.33,411479.75
137204,18.33,345905.4
44373,18.32,428295.67
3202,18.32,449331.68
12418,18.32,362247.2
138264,18.32,450967.58
116567,18.32,425100.98
102011,18.32,353395.09
1152,18.32,462099.11
75483,18.32,520716.34
33319,18.32,391890
44796,18.32,570231.13
136920,18.31,455327.51
45072,18.31,445170.83
42366,18.31,358060.55
A0A6S8FQP7,18.31,347717.85
A0A6S8BRF6,18.31,465359.07
A0A6S8A8H6,18.31,378386.34
60473,18.31,410035.66
142119,18.31,408329.19
52364,18.3,409282.88
136485,18.3,448178.87
30613,18.3,401305.97
43912,18.3,478845.29
139128,18.3,394377.29
43638,18.3,468040.41
43555,18.3,434806.62
47210,18.3,338841.34
A0A6S8APU8,18.29,453618.05
46891,18.29,380324.49
6605,18.29,377287.94
142863,18.29,401428.55
118906,18.29,335726.36
10253,18.29,491830
42019,18.28,373919.57
136971,18.28,492391.39
139175,18.28,388635.85
44941,18.28,345511.42
137326,18.28,453382.64
A0A6S8DEW9,18.28,398617.55
42412,18.27,350537.53
138137,18.27,377337.29
37358,18.27,540619.26
A0A6S8E7B4,18.27,417614.18
140267,18.26,450121.99
48853,18.26,392102.23
139611,18.26,374856.4
56191,18.26,433689.86
78559,18.26,436767.65
137934,18.26,449647.54
141771,18.26,345974.09
43792,18.26,448466.67
143059,18.25,382378.16
