A0A6S8AGF2.1	jgi|Aurli1|136608|estExt_fgenesh1_kg.C_1_t20109	100.000	300	0	0	1	300	1	300	0.0	1106
A0A6S8AGH7.1	jgi|Aurli1|48812|fgenesh1_kg.34_#_16_#_isotig08698	100.000	292	0	0	1	292	1	292	0.0	1076
A0A6S8AGI2.1	jgi|Aurli1|42758|fgenesh1_kg.3_#_16_#_isotig07312	100.000	279	0	0	1	279	1	279	0.0	1028
A0A6S8AGJ3.1	jgi|Aurli1|140927|estExt_fgenesh1_kg.C_160099	100.000	374	0	0	1	374	1	374	0.0	1378
A0A6S8AGK8.1	jgi|Aurli1|42736|fgenesh1_kg.2_#_464_#_isotig05771	100.000	406	0	0	1	406	1	406	0.0	1496
A0A6S8AGM5.1	jgi|Aurli1|9956|gm1.9956_g	100.000	457	0	0	1	457	1	457	0.0	1684
A0A6S8AGP1.1	jgi|Aurli1|10682|gm1.10682_g	100.000	298	0	0	1	298	1	298	0.0	1098
A0A6S8AGQ3.1	jgi|Aurli1|42275|fgenesh1_kg.2_#_3_#_isotig06918	100.000	251	0	0	1	251	1	251	0.0	925
A0A6S8AGT8.1	jgi|Aurli1|80930|e_gw1.16.337.1	100.000	562	0	0	14	575	1	562	0.0	2070
A0A6S8AGU9.1	jgi|Aurli1|41968|fgenesh1_kg.1_#_388_#_isotig05074	100.000	480	0	0	27	506	1	480	0.0	1768
A0A6S8AGX3.1	jgi|Aurli1|142613|estExt_fgenesh1_kg.C_270066	100.000	354	0	0	11	364	1	354	0.0	1305
A0A6S8AH48.1	jgi|Aurli1|45098|fgenesh1_kg.10_#_85_#_isotig03550	100.000	636	0	0	1	636	1	636	0.0	2343
A0A6S8AH60.1	jgi|Aurli1|38931|fgenesh1_pg.20_#_224	100.000	1064	0	0	1	1064	1	1064	0.0	3918
A0A6S8AH66.1	jgi|Aurli1|42764|fgenesh1_kg.3_#_22_#_isotig03276	100.000	725	0	0	1	725	1	725	0.0	2670
A0A6S8AH74.1	jgi|Aurli1|45724|fgenesh1_kg.12_#_89_#_isotig07929	100.000	161	0	0	47	207	1	161	3.01e-174	594
A0A6S8AH87.1	jgi|Aurli1|140487|estExt_fgenesh1_kg.C_140074	100.000	264	0	0	1	264	1	264	0.0	973
A0A6S8AH92.1	jgi|Aurli1|46045|fgenesh1_kg.13_#_177_#_isotig03713	100.000	503	0	0	1	503	1	503	0.0	1853
A0A6S8AHB7.1	jgi|Aurli1|70240|e_gw1.2.1117.1	100.000	224	0	0	1	224	155	378	0.0	826
A0A6S8AHD8.1	jgi|Aurli1|142382|estExt_fgenesh1_kg.C_250018	100.000	146	0	0	1	146	1	146	1.15e-172	539
A0A6S8AHH2.1	jgi|Aurli1|4676|gm1.4676_g	100.000	147	0	0	1	147	1	147	7.11e-174	543
A0A6S8AHI4.1	jgi|Aurli1|70895|e_gw1.2.994.1	100.000	226	0	0	51	276	1	226	0.0	833
A0A6S8AHI5.1	jgi|Aurli1|81678|e_gw1.17.358.1	100.000	365	0	0	55	419	1	365	0.0	1345
A0A6S8AHJ8.1	jgi|Aurli1|142105|estExt_fgenesh1_kg.C_220122	100.000	570	0	0	1	570	1	570	0.0	2100
A0A6S8AHK4.1	jgi|Aurli1|43807|fgenesh1_kg.6_#_23_#_isotig09612	100.000	178	0	0	26	203	1	178	0.0	657
A0A6S8AHN4.1	jgi|Aurli1|141222|estExt_fgenesh1_kg.C_170199	100.000	472	0	0	1	472	17	488	0.0	1739
A0A6S8AHY4.1	jgi|Aurli1|41997|fgenesh1_kg.1_#_417_#_isotig05779	100.000	245	0	0	1	245	1	245	0.0	903
A0A6S8AHZ7.1	jgi|Aurli1|137697|estExt_fgenesh1_kg.C_40205	100.000	323	0	0	1	323	1	323	0.0	1190
A0A6S8AI48.1	jgi|Aurli1|44713|fgenesh1_kg.9_#_21_#_isotig08645	100.000	111	0	0	1	111	1	111	2.63e-130	410
A0A6S8AI63.1	jgi|Aurli1|139427|estExt_fgenesh1_kg.C_100097	100.000	783	0	0	1	783	1	783	0.0	2884
A0A6S8AI80.1	jgi|Aurli1|71960|e_gw1.3.648.1	100.000	555	0	0	1	555	1	555	0.0	2044
A0A6S8AI98.1	jgi|Aurli1|66779|gw1.1.1880.1	100.000	449	0	0	90	538	1	449	0.0	1654
A0A6S8AIC3.1	jgi|Aurli1|123630|estExt_fgenesh1_pm.C_90119	100.000	263	0	0	28	290	7	269	0.0	970
A0A6S8AIC5.1	jgi|Aurli1|130100|estExt_fgenesh1_pg.C_6_t10318	100.000	123	0	0	1	123	1	123	7.82e-145	454
A0A6S8AID4.1	jgi|Aurli1|139696|estExt_fgenesh1_kg.C_110045	100.000	761	0	0	1	761	1	761	0.0	2803
A0A6S8AII1.1	jgi|Aurli1|72646|e_gw1.4.180.1	100.000	440	0	0	1	440	1	440	0.0	1621
A0A6S8AIJ9.1	jgi|Aurli1|137173|estExt_fgenesh1_kg.C_30028	100.000	647	0	0	1	647	1	647	0.0	2383
A0A6S8AIN4.1	jgi|Aurli1|57766|gw1.13.283.1	95.845	361	1	1	123	483	1	347	0.0	1255
A0A6S8AIQ1.1	jgi|Aurli1|41654|fgenesh1_kg.1_#_74_#_isotig06216	100.000	396	0	0	1	396	1	396	0.0	1459
A0A6S8AIR6.1	jgi|Aurli1|104577|estExt_Genewise1Plus.C_6_t20149	100.000	123	0	0	1	123	1	123	7.82e-145	454
A0A6S8AIS3.1	jgi|Aurli1|43262|fgenesh1_kg.4_#_155_#_isotig03786	100.000	690	0	0	1	690	1	690	0.0	2541
A0A6S8AIT3.1	jgi|Aurli1|8548|gm1.8548_g	100.000	265	0	0	1	265	1	265	0.0	977
A0A6S8AIT6.1	jgi|Aurli1|139364|estExt_fgenesh1_kg.C_100033	100.000	318	0	0	1	318	1	318	0.0	1172
A0A6S8AIV2.1	jgi|Aurli1|44715|fgenesh1_kg.9_#_23_#_isotig04259	100.000	410	0	0	1	410	1	410	0.0	1511
A0A6S8AIY0.1	jgi|Aurli1|37637|fgenesh1_pg.17_#_28	100.000	904	0	0	1	904	1	904	0.0	3329
A0A6S8AJ04.1	jgi|Aurli1|8914|gm1.8914_g	100.000	271	0	0	1	271	1	271	0.0	999
A0A6S8AJ46.1	jgi|Aurli1|83414|e_gw1.21.429.1	100.000	731	0	0	1	731	1	731	0.0	2692
A0A6S8AJ69.1	jgi|Aurli1|114081|fgenesh1_pm.1_#_602	100.000	958	0	0	1	958	1	958	0.0	3528
A0A6S8AJ72.1	jgi|Aurli1|118550|fgenesh1_pm.16_#_127	100.000	210	0	0	167	376	1	210	0.0	774
A0A6S8AJ73.1	jgi|Aurli1|44935|fgenesh1_kg.9_#_243_#_isotig04595	100.000	546	0	0	1	546	1	546	0.0	2011
A0A6S8AJA6.1	jgi|Aurli1|137835|estExt_fgenesh1_kg.C_50031	100.000	262	0	0	21	282	1	262	0.0	966
A0A6S8AJA8.1	jgi|Aurli1|41608|fgenesh1_kg.1_#_28_#_isotig10730	100.000	111	0	0	1	111	1	111	2.63e-130	410
A0A6S8AJB7.1	jgi|Aurli1|142156|estExt_fgenesh1_kg.C_230018	100.000	365	0	0	1	365	1	365	0.0	1345
A0A6S8AJH0.1	jgi|Aurli1|6741|gm1.6741_g	100.000	493	0	0	1	493	1	493	0.0	1816
A0A6S8AJJ4.1	jgi|Aurli1|47295|fgenesh1_kg.19_#_81_#_isotig02930	100.000	776	0	0	1	776	1	776	0.0	2858
A0A6S8AJJ5.1	jgi|Aurli1|32171|fgenesh1_pg.5_#_522	100.000	117	0	0	1	117	1	117	1.43e-137	432
A0A6S8C0X5.1	jgi|Aurli1|60527|gw1.11.383.1	100.000	137	0	0	62	198	1	137	2.49e-155	506
A0A6S8AJM1.1	jgi|Aurli1|140029|estExt_fgenesh1_kg.C_120088	100.000	277	0	0	1	277	1	277	0.0	1021
A0A6S8AJM5.1	jgi|Aurli1|45791|fgenesh1_kg.12_#_156_#_isotig00913	100.000	515	0	0	1	515	1	515	0.0	1897
A0A6S8AJQ4.1	jgi|Aurli1|124602|estExt_fgenesh1_pm.C_130029	100.000	408	0	0	1	408	1	408	0.0	1503
A0A6S8AJQ6.1	jgi|Aurli1|145807|estExt_Genemark1.C_6_t10022	100.000	618	0	0	9	626	1	618	0.0	2276
A0A6S8AJS1.1	jgi|Aurli1|46679|fgenesh1_kg.16_#_111_#_isotig08851	100.000	129	0	0	1	129	1	129	4.28e-152	476
A0A6S8AJT6.1	jgi|Aurli1|136085|estExt_fgenesh1_kg.C_1_t10068	100.000	1331	0	0	1	1331	1	1331	0.0	4901
A0A6S8AJU2.1	jgi|Aurli1|137308|estExt_fgenesh1_kg.C_30166	100.000	293	0	0	1	293	1	293	0.0	1080
A0A6S8AJV5.1	jgi|Aurli1|127471|estExt_fgenesh1_pg.C_1_t10314	100.000	1039	0	0	1	1039	1	1039	0.0	3826
A0A6S8AJY0.1	jgi|Aurli1|61326|gw1.14.346.1	93.603	297	0	1	16	312	1	278	0.0	1003
A0A6S8AJY1.1	jgi|Aurli1|118187|fgenesh1_pm.15_#_2	100.000	337	0	0	1	337	1	337	0.0	1242
A0A6S8AK04.1	jgi|Aurli1|136766|estExt_fgenesh1_kg.C_20079	100.000	502	0	0	1	502	1	502	0.0	1849
A0A6S8AK33.1	jgi|Aurli1|129482|estExt_fgenesh1_pg.C_4_t20114	100.000	362	0	0	1	362	1	362	0.0	1334
A0A6S8AK46.1	jgi|Aurli1|96053|estExt_Genewise1.C_160104	100.000	424	0	0	1	424	1	424	0.0	1562
A0A6S8AK76.1	jgi|Aurli1|143053|estExt_fgenesh1_kg.C_380001	100.000	454	0	0	1	454	1	454	0.0	1673
A0A6S8AK85.1	jgi|Aurli1|7531|gm1.7531_g	100.000	609	0	0	1	609	1	609	0.0	2243
A0A6S8AKA7.1	jgi|Aurli1|82165|e_gw1.18.487.1	97.059	170	5	0	1	170	11	180	0.0	599
A0A6S8AKA7.1	jgi|Aurli1|38006|fgenesh1_pg.18_#_10	96.407	167	6	0	2	168	15	181	0.0	582
A0A6S8AKB0.1	jgi|Aurli1|63051|gw1.23.280.1	100.000	153	0	0	139	291	1	153	1.66e-163	565
A0A6S8AKC3.1	jgi|Aurli1|46910|fgenesh1_kg.17_#_139_#_isotig01293	100.000	596	0	0	1	596	1	596	0.0	2195
A0A6S8AKD0.1	jgi|Aurli1|75654|e_gw1.8.659.1	100.000	162	0	0	56	217	1	162	0.0	598
A0A6S8AKD1.1	jgi|Aurli1|47420|fgenesh1_kg.20_#_34_#_isotig08835	100.000	232	0	0	1	232	1	232	0.0	855
A0A6S8AKD5.1	jgi|Aurli1|141976|estExt_fgenesh1_kg.C_210164	100.000	485	0	0	1	485	1	485	0.0	1787
A0A6S8AKF2.1	jgi|Aurli1|6170|gm1.6170_g	100.000	338	0	0	1	338	1	338	0.0	1246
A0A6S8AKF7.1	jgi|Aurli1|45938|fgenesh1_kg.13_#_70_#_isotig10656	100.000	190	0	0	49	238	1	190	0.0	701
A0A6S8AKG2.1	jgi|Aurli1|141131|estExt_fgenesh1_kg.C_170105	100.000	349	0	0	7	355	186	534	0.0	1286
A0A6S8AKK5.1	jgi|Aurli1|3471|gm1.3471_g	100.000	1039	0	0	1	1039	1	1039	0.0	3826
A0A6S8AKL1.1	jgi|Aurli1|40304|fgenesh1_pg.26_#_51	100.000	294	0	0	1	294	1	294	0.0	1084
A0A6S8AKN1.1	jgi|Aurli1|85606|e_gw1.30.125.1	100.000	358	0	0	63	420	1	358	0.0	1319
A0A6S8AKQ6.1	jgi|Aurli1|78985|e_gw1.12.442.1	100.000	413	0	0	100	512	1	413	0.0	1522
A0A6S8AKR8.1	jgi|Aurli1|2883|gm1.2883_g	100.000	345	0	0	37	381	1	345	0.0	1271
A0A6S8AKT0.1	jgi|Aurli1|42531|fgenesh1_kg.2_#_259_#_isotig06572	100.000	319	0	0	1	319	1	319	0.0	1176
A0A6S8AKU8.1	jgi|Aurli1|140172|estExt_fgenesh1_kg.C_130005	100.000	142	0	0	1	142	1	142	7.96e-168	524
A0A6S8AKV4.1	jgi|Aurli1|35957|fgenesh1_pg.12_#_284	100.000	696	0	0	1	696	1	696	0.0	2563
A0A6S8AL00.1	jgi|Aurli1|139855|estExt_fgenesh1_kg.C_110206	100.000	278	0	0	1	278	1	278	0.0	1025
A0A6S8AL33.1	jgi|Aurli1|142565|estExt_fgenesh1_kg.C_270018	100.000	156	0	0	37	192	1	156	2.13e-180	576
A0A6S8AL82.1	jgi|Aurli1|137534|estExt_fgenesh1_kg.C_40040	100.000	387	0	0	1	387	1	387	0.0	1426
A0A6S8ALB0.1	jgi|Aurli1|2597|gm1.2597_g	100.000	133	0	0	1	133	1	133	6.18e-157	491
A0A6S8ALC9.1	jgi|Aurli1|48257|fgenesh1_kg.25_#_52_#_isotig05878	100.000	373	0	0	1	373	1	373	0.0	1374
A0A6S8ALE1.1	jgi|Aurli1|81654|e_gw1.17.274.1	100.000	357	0	0	128	484	1	357	0.0	1316
A0A6S8ALE8.1	jgi|Aurli1|42461|fgenesh1_kg.2_#_189_#_isotig02108	100.000	1249	0	0	455	1703	1	1249	0.0	4599
A0A6S8ALK2.1	jgi|Aurli1|44029|fgenesh1_kg.6_#_245_#_isotig07877	100.000	146	0	0	1	146	1	146	1.15e-172	539
A0A6S8ALK4.1	jgi|Aurli1|91103|estExt_Genewise1.C_6_t20253	100.000	1155	0	0	37	1191	1	1155	0.0	4253
A0A6S8ALK8.1	jgi|Aurli1|44079|fgenesh1_kg.6_#_295_#_isotig08979	100.000	126	0	0	20	145	1	126	5.36e-146	465
A0A6S8ALL8.1	jgi|Aurli1|142759|estExt_fgenesh1_kg.C_290072	100.000	338	0	0	1	338	1	338	0.0	1246
A0A6S8ALN0.1	jgi|Aurli1|136674|estExt_fgenesh1_kg.C_1_t20175	100.000	280	0	0	110	389	1	280	0.0	1032
A0A6S8ALP5.1	jgi|Aurli1|33645|fgenesh1_pg.8_#_183	100.000	669	0	0	1	669	1	669	0.0	2464
A0A6S8ALR1.1	jgi|Aurli1|33321|fgenesh1_pg.7_#_442	100.000	379	0	0	1	379	1	379	0.0	1397
A0A6S8ALT3.1	jgi|Aurli1|47487|fgenesh1_kg.20_#_101_#_isotig07753	100.000	294	0	0	1	294	1	294	0.0	1084
A0A6S8ALX9.1	jgi|Aurli1|46801|fgenesh1_kg.17_#_30_#_isotig13265	100.000	75	0	0	46	120	1	75	1.65e-82	278
A0A6S8ALY1.1	jgi|Aurli1|44941|fgenesh1_kg.9_#_249_#_isotig07648	100.000	289	0	0	1	289	1	289	0.0	1065
A0A6S8ALY7.1	jgi|Aurli1|141479|estExt_fgenesh1_kg.C_190032	100.000	470	0	0	45	514	1	470	0.0	1732
A0A6S8ALZ0.1	jgi|Aurli1|47019|fgenesh1_kg.18_#_40_#_isotig09047	100.000	234	0	0	1	234	1	234	0.0	863
A0A6S8AM19.1	jgi|Aurli1|138322|estExt_fgenesh1_kg.C_60178	100.000	181	0	0	35	215	1	181	0.0	668
A0A6S8AM72.1	jgi|Aurli1|137730|estExt_fgenesh1_kg.C_40238	100.000	166	0	0	1	166	1	166	0.0	613
A0A6S8AMB1.1	jgi|Aurli1|137323|estExt_fgenesh1_kg.C_30181	100.000	853	0	0	1	853	1	853	0.0	3141
A0A6S8AMB3.1	jgi|Aurli1|46405|fgenesh1_kg.15_#_68_#_isotig05347	100.000	327	0	0	1	327	1	327	0.0	1205
A0A6S8AMC5.1	jgi|Aurli1|45899|fgenesh1_kg.13_#_31_#_isotig02730	100.000	814	0	0	1	814	1	814	0.0	2998
A0A6S8AMC9.1	jgi|Aurli1|62754|gw1.22.312.1	100.000	323	0	0	22	344	1	323	0.0	1190
A0A6S8AMK1.1	jgi|Aurli1|35248|fgenesh1_pg.11_#_55	100.000	223	0	0	1	223	1	223	0.0	822
A0A6S8AML2.1	jgi|Aurli1|142844|estExt_fgenesh1_kg.C_310027	100.000	329	0	0	1	329	1	329	0.0	1213
A0A6S8AMP5.1	jgi|Aurli1|142114|estExt_fgenesh1_kg.C_220131	100.000	340	0	0	1	340	1	340	0.0	1253
A0A6S8AMS6.1	jgi|Aurli1|40044|fgenesh1_pg.24_#_122	100.000	445	0	0	2	446	1	445	0.0	1640
A0A6S8AMT1.1	jgi|Aurli1|141133|estExt_fgenesh1_kg.C_170107	100.000	328	0	0	1	328	1	328	0.0	1209
A0A6S8AMV2.1	jgi|Aurli1|6264|gm1.6264_g	100.000	491	0	0	1	491	1	491	0.0	1809
A0A6S8AMW5.1	jgi|Aurli1|151155|estExt_Genemark1.C_250112	100.000	499	0	0	1	499	1	499	0.0	1838
A0A6S8AN11.1	jgi|Aurli1|43258|fgenesh1_kg.4_#_151_#_isotig06391	100.000	409	0	0	1	409	1	409	0.0	1507
A0A6S8AN16.1	jgi|Aurli1|4023|gm1.4023_g	100.000	439	0	0	1	439	1	439	0.0	1617
A0A6S8AN26.1	jgi|Aurli1|4212|gm1.4212_g	100.000	793	0	0	1	793	1	793	0.0	2921
A0A6S8AN41.1	jgi|Aurli1|143766|estExt_Genemark1.C_1_t20445	100.000	746	0	0	14	759	1	746	0.0	2748
A0A6S8AN42.1	jgi|Aurli1|150818|estExt_Genemark1.C_230067	100.000	284	0	0	1	284	1	284	0.0	1047
A0A6S8AN45.1	jgi|Aurli1|45497|fgenesh1_kg.11_#_156_#_isotig03373	100.000	753	0	0	1	753	1	753	0.0	2773
A0A6S8ANB0.1	jgi|Aurli1|42250|fgenesh1_kg.1_#_670_#_isotig05612	100.000	450	0	0	1	450	1	450	0.0	1658
A0A6S8ANB1.1	jgi|Aurli1|9974|gm1.9974_g	100.000	430	0	0	1	430	1	430	0.0	1584
A0A6S8AND7.1	jgi|Aurli1|44985|fgenesh1_kg.9_#_293_#_isotig02599	100.000	943	0	0	58	1000	1	943	0.0	3473
A0A6S8ANE7.1	jgi|Aurli1|136325|estExt_fgenesh1_kg.C_1_t10319	100.000	187	0	0	1	187	1	187	0.0	690
A0A6S8ANF1.1	jgi|Aurli1|58480|gw1.7.425.1	100.000	394	0	0	30	423	1	394	0.0	1452
A0A6S8ANG0.1	jgi|Aurli1|140748|estExt_fgenesh1_kg.C_150144	100.000	877	0	0	1	877	1	877	0.0	3230
A0A6S8ANG2.1	jgi|Aurli1|139802|estExt_fgenesh1_kg.C_110153	100.000	376	0	0	1	376	4	379	0.0	1386
A0A6S8ANG8.1	jgi|Aurli1|137849|estExt_fgenesh1_kg.C_50045	100.000	391	0	0	1	391	1	391	0.0	1441
A0A6S8ANH1.1	jgi|Aurli1|74885|e_gw1.7.456.1	100.000	125	0	0	1	125	1	125	2.97e-147	462
A0A6S8ANK1.1	jgi|Aurli1|44848|fgenesh1_kg.9_#_156_#_isotig09629	100.000	208	0	0	1	208	1	208	0.0	767
A0A6S8ANK8.1	jgi|Aurli1|138229|estExt_fgenesh1_kg.C_60080	100.000	265	0	0	1	265	16	280	0.0	977
A0A6S8ANL5.1	jgi|Aurli1|12282|gm1.12282_g	100.000	111	0	0	1	111	1	111	2.63e-130	410
A0A6S8ANP6.1	jgi|Aurli1|69542|e_gw1.1.1981.1	100.000	302	0	0	39	340	1	302	0.0	1113
A0A6S8ANS4.1	jgi|Aurli1|142831|estExt_fgenesh1_kg.C_310014	100.000	812	0	0	1	812	1	812	0.0	2990
A0A6S8ANS9.1	jgi|Aurli1|47175|fgenesh1_kg.18_#_196_#_isotig05289	100.000	327	0	0	61	387	1	327	0.0	1205
A0A6S8ANT0.1	jgi|Aurli1|142470|estExt_fgenesh1_kg.C_260008	100.000	143	0	0	29	171	3	145	2.93e-165	528
A0A6S8ANT2.1	jgi|Aurli1|88808|estExt_Genewise1.C_3_t10026	100.000	776	0	0	43	818	1	776	0.0	2858
A0A6S8ANV6.1	jgi|Aurli1|141485|estExt_fgenesh1_kg.C_190039	100.000	1151	0	0	1	1151	1	1151	0.0	4238
A0A6S8ANV9.1	jgi|Aurli1|136647|estExt_fgenesh1_kg.C_1_t20148	100.000	192	0	0	41	232	1	192	0.0	708
A0A6S8ANW9.1	jgi|Aurli1|42435|fgenesh1_kg.2_#_163_#_isotig01435	100.000	272	0	0	1	272	84	355	0.0	1003
A0A6S8AP20.1	jgi|Aurli1|80143|e_gw1.14.364.1	100.000	382	0	0	15	396	1	382	0.0	1408
A0A6S8AP81.1	jgi|Aurli1|44710|fgenesh1_kg.9_#_18_#_isotig00135	100.000	428	0	0	1	428	1	428	0.0	1577
A0A6S8APC9.1	jgi|Aurli1|137978|estExt_fgenesh1_kg.C_50174	100.000	423	0	0	1	423	1	423	0.0	1559
A0A6S8APD8.1	jgi|Aurli1|43944|fgenesh1_kg.6_#_160_#_isotig05876	100.000	430	0	0	59	488	32	461	0.0	1584
A0A6S8APH7.1	jgi|Aurli1|43700|fgenesh1_kg.5_#_268_#_isotig03681	100.000	703	0	0	1	703	1	703	0.0	2589
A0A6S8APP6.1	jgi|Aurli1|5171|gm1.5171_g	100.000	223	0	0	1	223	1	223	0.0	822
A0A6S8APR5.1	jgi|Aurli1|140144|estExt_fgenesh1_kg.C_120207	100.000	922	0	0	1	922	1	922	0.0	3395
A0A6S8APS1.1	jgi|Aurli1|137243|estExt_fgenesh1_kg.C_30098	100.000	247	0	0	1	247	1	247	0.0	911
A0A6S8APT9.1	jgi|Aurli1|131499|estExt_fgenesh1_pg.C_10_t10127	100.000	399	0	0	5	403	37	435	0.0	1470
A0A6S8APY8.1	jgi|Aurli1|139023|estExt_fgenesh1_kg.C_80277	100.000	523	0	0	1	523	1	523	0.0	1927
A0A6S8AQ05.1	jgi|Aurli1|43084|fgenesh1_kg.3_#_342_#_isotig05474	100.000	485	0	0	27	511	1	485	0.0	1787
A0A6S8AQ09.1	jgi|Aurli1|45632|fgenesh1_kg.11_#_291_#_isotig05287	100.000	334	0	0	1	334	1	334	0.0	1231
A0A6S8AQ15.1	jgi|Aurli1|60171|gw1.14.307.1	100.000	74	0	0	8	81	1	74	4.84e-81	274
A0A6S8AQ30.1	jgi|Aurli1|43997|fgenesh1_kg.6_#_213_#_isotig02997	100.000	850	0	0	18	867	1	850	0.0	3130
A0A6S8AQ37.1	jgi|Aurli1|42349|fgenesh1_kg.2_#_77_#_isotig01356	100.000	449	0	0	1	449	1	449	0.0	1654
A0A6S8AQ41.1	jgi|Aurli1|150601|estExt_Genemark1.C_220010	99.223	772	0	1	3	768	48	819	0.0	2810
A0A6S8AQ63.1	jgi|Aurli1|46127|fgenesh1_kg.13_#_259_#_isotig07405	100.000	165	0	0	1	165	1	165	0.0	609
A0A6S8AQ82.1	jgi|Aurli1|140316|estExt_fgenesh1_kg.C_130155	100.000	181	0	0	1	181	1	181	0.0	668
A0A6S8AQ86.1	jgi|Aurli1|42345|fgenesh1_kg.2_#_73_#_isotig04302	100.000	564	0	0	1	564	1	564	0.0	2078
A0A6S8AQ89.1	jgi|Aurli1|139396|estExt_fgenesh1_kg.C_100066	100.000	660	0	0	1	660	1	660	0.0	2431
A0A6S8AQ97.1	jgi|Aurli1|44649|fgenesh1_kg.8_#_243_#_isotig05847	100.000	325	0	0	1	325	1	325	0.0	1198
A0A6S8AQB1.1	jgi|Aurli1|140905|estExt_fgenesh1_kg.C_160075	100.000	356	0	0	1	356	1	356	0.0	1312
A0A6S8AQC2.1	jgi|Aurli1|69881|e_gw1.1.848.1	100.000	480	0	0	123	602	1	480	0.0	1768
A0A6S8AQE0.1	jgi|Aurli1|137675|estExt_fgenesh1_kg.C_40182	99.462	186	1	0	1	186	1	186	0.0	680
A0A6S8AQI4.1	jgi|Aurli1|42910|fgenesh1_kg.3_#_168_#_isotig06481	100.000	256	0	0	1	256	1	256	0.0	944
A0A6S8AQM2.1	jgi|Aurli1|65846|gw1.10.740.1	100.000	127	0	0	41	167	1	127	3.88e-143	469
A0A6S8AQN8.1	jgi|Aurli1|138938|estExt_fgenesh1_kg.C_80191	100.000	392	0	0	1	392	1	392	0.0	1444
A0A6S8AQT6.1	jgi|Aurli1|129693|estExt_fgenesh1_pg.C_5_t10316	100.000	359	0	0	1	359	213	571	0.0	1323
A0A6S8AQZ0.1	jgi|Aurli1|115689|fgenesh1_pm.6_#_61	100.000	615	0	0	24	638	1	615	0.0	2265
A0A6S8AQZ9.1	jgi|Aurli1|136428|estExt_fgenesh1_kg.C_1_t10424	100.000	363	0	0	1	363	1	363	0.0	1338
A0A6S8AR34.1	jgi|Aurli1|140299|estExt_fgenesh1_kg.C_130136	100.000	684	0	0	1	684	1	684	0.0	2519
A0A6S8AR49.1	jgi|Aurli1|116796|fgenesh1_pm.9_#_216	100.000	281	0	0	45	325	1	281	0.0	1036
A0A6S8AR94.1	jgi|Aurli1|46153|fgenesh1_kg.14_#_17_#_isotig05656	100.000	401	0	0	1	401	1	401	0.0	1478
A0A6S8ARF2.1	jgi|Aurli1|43711|fgenesh1_kg.5_#_279_#_isotig03332	100.000	613	0	0	1	613	1	613	0.0	2258
A0A6S8ARH1.1	jgi|Aurli1|138311|estExt_fgenesh1_kg.C_60167	100.000	337	0	0	94	430	1	337	0.0	1242
A0A6S8ARH5.1	jgi|Aurli1|48045|fgenesh1_kg.23_#_94_#_isotig05907	100.000	400	0	0	1	400	25	424	0.0	1474
A0A6S8ARI7.1	jgi|Aurli1|102684|estExt_Genewise1Plus.C_3_t10448	100.000	360	0	0	1	360	1	360	0.0	1327
A0A6S8ARQ8.1	jgi|Aurli1|137263|estExt_fgenesh1_kg.C_30118	100.000	668	0	0	1	668	1	668	0.0	2460
A0A6S8ARU2.1	jgi|Aurli1|141546|estExt_fgenesh1_kg.C_190103	100.000	253	0	0	1	253	1	253	0.0	933
A0A6S8ARU7.1	jgi|Aurli1|81920|e_gw1.18.429.1	100.000	365	0	0	35	399	1	365	0.0	1345
A0A6S8ARW7.1	jgi|Aurli1|11390|gm1.11390_g	100.000	306	0	0	1	306	1	306	0.0	1128
A0A6S8AS04.1	jgi|Aurli1|137707|estExt_fgenesh1_kg.C_40215	100.000	749	0	0	1	749	1	749	0.0	2759
A0A6S8AS05.1	jgi|Aurli1|48338|fgenesh1_kg.26_#_30_#_isotig06458	100.000	374	0	0	44	417	1	374	0.0	1378
A0A6S8AS15.1	jgi|Aurli1|139165|estExt_fgenesh1_kg.C_90147	100.000	521	0	0	1	521	1	521	0.0	1919
A0A6S8AS24.1	jgi|Aurli1|139853|estExt_fgenesh1_kg.C_110204	100.000	204	0	0	1	204	1	204	0.0	752
A0A6S8AS40.1	jgi|Aurli1|139271|estExt_fgenesh1_kg.C_90254	100.000	912	0	0	1	912	1	912	0.0	3359
A0A6S8AS41.1	jgi|Aurli1|43789|fgenesh1_kg.6_#_5_#_isotig02537	100.000	873	0	0	1	873	1	873	0.0	3215
A0A6S8AS87.1	jgi|Aurli1|5718|gm1.5718_g	100.000	811	0	0	1	811	1	811	0.0	2987
A0A6S8ASC1.1	jgi|Aurli1|69397|e_gw1.1.1464.1	100.000	145	0	0	63	207	1	145	4.63e-165	535
A0A6S8ASE5.1	jgi|Aurli1|79674|e_gw1.14.338.1	100.000	255	0	0	39	293	1	255	0.0	940
A0A6S8ASF8.1	jgi|Aurli1|82080|e_gw1.18.253.1	100.000	669	0	0	1	669	1	669	0.0	2464
A0A6S8ASH9.1	jgi|Aurli1|126030|estExt_fgenesh1_pm.C_200132	100.000	412	0	0	26	437	14	425	0.0	1518
A0A6S8ASL3.1	jgi|Aurli1|43487|fgenesh1_kg.5_#_55_#_isotig01870	100.000	1538	0	0	1	1538	1	1538	0.0	5663
A0A6S8ASU5.1	jgi|Aurli1|47949|fgenesh1_kg.22_#_158_#_isotig06374	100.000	311	0	0	1	311	1	311	0.0	1146
A0A6S8ASZ9.1	jgi|Aurli1|78137|e_gw1.11.267.1	100.000	237	0	0	40	276	1	237	0.0	874
